id,source,author,title,url,urlToImage,publishedAt,SourceId
502,the-new-york-times,"THE EDITORIAL BOARD","Editorial: Victims Get a Voice in Chicago Police Reform",https://www.nytimes.com/2018/03/25/opinion/chicago-police-reform.html,https://static01.nyt.com/images/2018/03/26/opinion/26mon2/26mon2-facebookJumbo.jpg,"2018-03-25 22:55:05",the-new-york-times
503,the-new-york-times,"MICHAEL NELSON","Vietnam '67: How Vietnam Broke the Democratic Party",https://www.nytimes.com/2018/03/28/opinion/vietnam-broke-democratic-party.html,https://static01.nyt.com/images/2018/03/28/opinion/28Vietnam-Nelson/28Vietnam-Nelson-facebookJumbo.jpg,"2018-03-28 09:44:05",the-new-york-times
504,the-new-york-times,"HILARIE M. SHEETS","Bloomberg Expands Arts Grant Program to Seven More Cities",https://www.nytimes.com/2018/05/10/arts/design/bloomberg-expands-arts-grants-program.html,https://static01.nyt.com/images/2018/05/11/arts/11bloomberg-item-jazz/11bloomberg-item-jazz-facebookJumbo.jpg,"2018-05-10 15:52:34",the-new-york-times
505,the-new-york-times,"MATTHEW HAAG","A.T.F. Agent in Chicago Shot and Critically Wounded in Undercover Operation",https://www.nytimes.com/2018/05/04/us/atf-agent-shot-chicago.html,https://static01.nyt.com/images/2018/05/05/us/05XP-CHICAGO/05XP-CHICAGO-facebookJumbo.jpg,"2018-05-04 12:11:01",the-new-york-times
506,the-new-york-times,"NELLIE BOWLES and INYOUNG KANG","California Today: California Today: San Francisco Nurses Protest the Zuckerberg Hospital’s Name",https://www.nytimes.com/2018/05/15/us/california-today-san-francisco-zuckerberg-hospital.html,https://static01.nyt.com/images/2018/05/15/us/15caltoday-fb/15caltoday-fb-facebookJumbo.jpg,"2018-05-15 13:05:23",the-new-york-times
507,the-new-york-times,"SYDNEY EMBER","Michael Ferro Agrees to Sell All of His Shares in Tronc",https://www.nytimes.com/2018/04/13/business/media/tronc-michael-ferro.html,https://static01.nyt.com/images/2018/04/14/business/14TRONC1/14TRONC1-facebookJumbo.jpg,"2018-04-13 23:05:52",the-new-york-times
508,the-new-york-times,"MIKE HALE","Critic’s Notebook: ‘The Good Fight’ and ‘The Chi,’ Near Neighbors and Worlds Apart",https://www.nytimes.com/2018/03/02/arts/television/the-good-fight-the-chi.html,https://static01.nyt.com/images/2018/03/03/arts/03goodfight-pix1/03goodfight-pix1-facebookJumbo.jpg,"2018-03-02 21:13:14",the-new-york-times
509,the-new-york-times,"JOSHUA ZEITZ","Vietnam '67: The Myth of Eugene McCarthy",https://www.nytimes.com/2018/03/08/opinion/eugene-mccarthy-lyndon-johnson-vietnam.html,https://static01.nyt.com/images/2018/03/09/opinion/08Vietnam-Zeitz1/08Vietnam-Zeitz1-facebookJumbo.jpg,"2018-03-08 10:45:07",the-new-york-times
510,the-new-york-times,"Liam Stack","Denounced by His Party as a Nazi, Arthur Jones Wins Illinois G.O.P. Congressional Primary",https://www.nytimes.com/2018/03/20/us/politics/arthur-jones-illinois.html,https://static01.nyt.com/images/2018/03/21/us/politics/21xp-nazi-1/merlin_135737289_993107e1-8b87-4834-8d18-9ceef6411571-facebookJumbo.jpg,"2018-03-21 00:23:18",the-new-york-times
511,the-new-york-times,"JACEY FORTIN","In Need of an Emergency Goalie, the Blackhawks Turned to an Accountant. Nothing Got by Him.",https://www.nytimes.com/2018/03/31/sports/hockey/emergency-goalie-blackhawks-accountant.html,https://static01.nyt.com/images/2018/04/01/us/01xp-goslie-promo/01xp-goslie-promo-facebookJumbo.jpg,"2018-04-01 00:24:35",the-new-york-times
512,the-new-york-times,"AARON AMENT","Protect Students, Not Predatory Colleges",https://www.nytimes.com/2018/05/18/opinion/protect-students-not-predatory-colleges.html,https://static01.nyt.com/images/2018/05/18/opinion/18ament/18ament-facebookJumbo.jpg,"2018-05-18 10:00:04",the-new-york-times
513,the-new-york-times,"NOAM SCHEIBER","Trump Moves to Ease the Firing of Federal Workers",https://www.nytimes.com/2018/05/25/business/economy/trump-federal-workers.html,https://static01.nyt.com/images/2018/05/26/business/26WORKER-2/26WORKER-2-facebookJumbo.jpg,"2018-05-25 20:34:28",the-new-york-times
514,the-new-york-times,"JOE COSCARELLI","Valee, Kanye West’s New Signee, Is a Rapper Who Just Might Build You a Koi Pond",https://www.nytimes.com/2018/05/07/arts/music/valee-kanye-west.html,https://static01.nyt.com/images/2018/05/08/arts/08valee3-alpha/08valee3-facebookJumbo.jpg,"2018-05-07 17:44:29",the-new-york-times
515,newsweek,"Dory Jackson","Five Black Scholars Respond to Kanye West’s Remarks on Slavery, Trump and Obama",http://www.newsweek.com/kanye-west-african-american-scholars-909468,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/03/kanye-west.jpg,"2018-05-03 19:47:17",newsweek
516,newsweek,"David Brennan","Who Is Michael Curry? Episcopal Church Bishop Will Speak at Royal Wedding",http://www.newsweek.com/who-michael-curry-episcopal-church-bishop-will-speak-royal-wedding-926602,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/15/rtx1u9vh.jpg,"2018-05-15 12:23:07",newsweek
517,newsweek,NULL,"Top 70 Working Cities for High Pay and Low Hours",http://www.newsweek.com/top-70-working-cities-high-pay-and-low-hours-942393,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/24/00-cities.jpg,"2018-05-24 11:24:53",newsweek
518,newsweek,"Ewan Palmer","Mass Murderer Moves Into Home Opposite La Grange Elementary School: 'I'm Scared, Very Scared'",http://www.newsweek.com/mass-murderer-moves-home-opposite-la-grange-elementary-school-906674,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/01/ct-1524793276-2gojq62ycn-snap-image.jpg,"2018-05-01 13:29:28",newsweek
519,newsweek,"Phillip Martinez","‘Pokémon Go’ Fest Returns to Chicago in 2018",http://www.newsweek.com/pokemon-go-fest-2018-chicago-912900,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/07/summertour2018-pokemon-go-fest.jpg,"2018-05-07 16:20:13",newsweek
520,newsweek,"Elana Glowatz","Chicago, Houston Diehards Fight Over ‘Bean’ Sculptures in Rival Cities",http://www.newsweek.com/chicago-houston-fight-bean-sculptures-rival-cities-867673,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/30/chicago-bean.jpg,"2018-03-30 20:40:31",newsweek
521,newsweek,"Tom Roddy","What's Wrong With Tyronn Lue? LeBron James Says Cavs Are Worried About Coach's Health",http://www.newsweek.com/nba-lebron-james-cleveland-cavaliers-850924,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/19/tyronn-lue-and-lebron-james.jpg,"2018-03-19 13:28:15",newsweek
522,newsweek,"Benjamin Fearnow","Chicago Gun Violence: 74 People Shot In Past Week As Temperatures Warm",http://www.newsweek.com/chicago-shootings-murders-homicides-warm-weather-gun-violence-chicago-police-912222,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/06/rtsjq1.jpg,"2018-05-06 18:21:03",newsweek
523,newsweek,"Ewan Palmer","What Is Reverend Frank Phillips Accused Of? Longtime Pastor at Chicago's St. John Cantius Church Removed From Duties",http://www.newsweek.com/what-reverend-frank-phillips-accused-longtime-pastor-chicagos-st-john-cantius-851307,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/19/reverend-frank-phillips.jpg,"2018-03-19 15:21:00",newsweek
524,newsweek,"Benjamin Fearnow","Michigan Man Fighting ISIS in Syria Flown to Chicago for Gunshot Treatment, Interrogated by Police",http://www.newsweek.com/caleb-stevens-isis-islamic-state-ypg-chicago-northwestern-memorial-hospital-828823,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/02/gettyimages-699615246.jpg,"2018-03-02 18:17:29",newsweek
525,newsweek,https://www.facebook.com/manhattanjan/,"Roseanne Barr Says Kanye West is 'Telling the Truth'",http://www.newsweek.com/roseanne-barr-kanye-west-twitter-chicago-909673,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/03/roseanne-barr-says-kanye-west-telling-truth.png,"2018-05-03 16:17:32",newsweek
526,newsweek,"Benjamin Fearnow","American Airlines Allegedly Forced Nursing Mother to Check Her Breast Pump, Asked ‘How Many Boobs Do You Have?’",http://www.newsweek.com/american-airlines-breastfeeding-breast-milk-lax-chicago-ohare-kelsey-myers-917970,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/09/screen-shot-2018-05-09-2.png,"2018-05-09 19:24:16",newsweek
527,newsweek,"Dory Jackson","'Chicago Fire' Star DuShon Monique Brown Dies at 49, Cause of Death Not Clear",http://www.newsweek.com/chicago-fire-dushon-monique-brown-death-cause-not-clear-859464,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/24/nbc_0.jpg,"2018-03-24 15:03:40",newsweek
528,newsweek,"Kristin Hugo","World's First Rhino CT Scan Performed at Zoo",http://www.newsweek.com/worlds-first-ct-scan-rhino-performed-zoo-900804,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/04/25/image-2717.jpg,"2018-04-25 15:43:24",newsweek
529,newsweek,"Ewan Palmer","Parkland School Shooting Prompts Chicago Suburb of Deerfield to Ban Assault Weapons",http://www.newsweek.com/parkland-school-shooting-prompts-chicago-suburb-deerfield-ban-assault-weapons-872873,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/04/05/gettyimages-923507922.jpg,"2018-04-05 11:15:57",newsweek
530,newsweek,"Lee Habeeb","America's Real Racism? Ignoring The Senseless Killing Of Our Black, Fatherless Boys | Opinion",http://www.newsweek.com/americas-real-racism-ignoring-senseless-killing-our-black-fatherless-boys-917598,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/09/gettyimages-816730124-1.jpg,"2018-05-10 11:43:17",newsweek
531,newsweek,"Tim Marcin","Daycare Workers Accused of Feeding Kids Melatonin Laced Gummy Bears to Put Them to Sleep",http://www.newsweek.com/daycare-workers-accused-feeding-kids-laced-gummy-bears-put-them-sleep-831429,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/03/05/bears-bears-bears-bears-bears-bears-bears-bears.jpg,"2018-03-05 21:13:24",newsweek
532,newsweek,"Dana Dovey","What Is a Brain Hemorrhage? White Sox Pitcher Danny Farquhar in Critical Condition after In-game Collapse",http://www.newsweek.com/what-brain-hemorrhage-white-sox-danny-farquhar-update-collapse-stable-critical-896423,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/04/22/0422whitesox.jpg,"2018-04-22 13:58:41",newsweek
533,newsweek,https://www.facebook.com/Melissa-Matthews-188357325090536/,"After 'Spice' Synthetic Pot Death, Doctors Say Rat Poison May Be To Blame - Newsweek",http://www.newsweek.com/synthetic-pot-spice-kills-one-illinois-and-doctors-say-rat-poison-could-be-why-868490,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/04/02/gettyimages-483036564.jpg,"2018-04-02 15:39:00",newsweek
534,newsweek,"Nicole Rojas","Southwest Airlines Flight Diverted After Crack In Plane Window",http://www.newsweek.com/southwest-airlines-flight-diverted-after-crack-window-908645,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/05/02/gettyimages-910279234.jpg,"2018-05-02 16:49:32",newsweek
535,msnbc,NULL,"Chicago students demand action on gun violence",https://www.msnbc.com/ali-velshi/watch/chicago-students-demand-action-on-gun-violence-1186060867728,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_velshi_arne_180314_1920x1080.1200;630;7;70;5.jpg,"2018-03-14 21:42:11",msnbc
536,msnbc,"NBC News","Two natives of Chicago on the cost of gun violence",https://www.msnbc.com/brian-williams/watch/two-natives-of-chicago-on-the-cost-of-gun-violence-1196275267609,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_bwms_chicago_180324_1920x1080.1200;630;7;70;5.jpg,"2018-03-27 20:41:13",msnbc
537,msnbc,"NBC News","Chicago mayor says tech should be available 'universally'",https://www.msnbc.com/msnbc/watch/chicago-mayor-rahm-emanuel-talks-technology-education-and-immigration-after-apple-ipad-event-1198061123577,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_msnbc_recode_emanuel_180329.1200;630;7;70;5.jpg,"2018-03-29 19:32:23",msnbc
538,msnbc,NULL,"Podcast follows Obama from Chicago to White House",https://www.msnbc.com/morning-joe/watch/wbez-podcast-making-obama-follows-him-from-chicago-to-the-white-house-1174103619533,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_mj_obama_180301_1920x1080.1200;630;7;70;5.jpg,"2018-03-01 14:26:33",msnbc
539,msnbc,"NBC News","I’m personally lobbying on DACA says Apple’s Tim Cook",https://www.msnbc.com/msnbc/watch/apple-ceo-tim-cook-reveals-he-s-lobbying-on-daca-1204847171724,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201804/n_msnbc_recode_daca_180406.1200;630;7;70;5.jpg,"2018-04-06 23:52:30",msnbc
540,msnbc,"NBC News","Apple CEO Tim Cook talks importance of encryption",https://www.msnbc.com/msnbc/watch/apple-ceo-tim-cook-talks-importance-of-encryption-1204842563515,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201804/n_msnbc_recode_fundamental_value_180406.1200;630;7;70;5.jpg,"2018-04-06 23:47:52",msnbc
541,msnbc,"NBC News","Apple CEO Tim Cook: Technology can’t replace teachers",https://www.msnbc.com/msnbc/watch/apple-ceo-tim-cook-technology-can-t-replace-teachers-1204850243939,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201804/n_msnbc_recode_teachers_180406.1200;630;7;70;5.jpg,"2018-04-06 23:54:33",msnbc
542,msnbc,"NBC News","Easter weekend and beyond, Pope Francis makes a global impact",https://www.msnbc.com/msnbc-originals/watch/pope-francis-makes-a-global-impact-1198908995890,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/THE-POPE-TAKE-2final.1200;630;7;70;5.jpg,"2018-03-30 18:22:31",msnbc
543,msnbc,NULL,"Veteran journalist's quest to fight fake news",https://www.msnbc.com/brian-williams/watch/veteran-journalist-s-quest-to-fight-fake-news-1180871747555,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_bwms_fakenews_180308_1920x1080.1200;630;7;70;5.jpg,"2018-03-09 00:47:19",msnbc
544,msnbc,"NBC News","'March For Our Lives' inspires Chicago gun violence victim to speak out",https://www.msnbc.com/velshi-ruhle/watch/march-for-our-lives-inspires-chicago-gun-violence-victim-to-speak-out-1194182211690,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201803/n_vr_KshonAndArne_180324_1920x1080.1200;630;7;70;5.jpg,"2018-03-24 14:59:06",msnbc
545,msnbc,"Steve Benen","Monday's Mini-Report, 4.2.18",http://www.msnbc.com/rachel-maddow-show/mondays-mini-report-4218,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/maddow_theminireport_general.png?itok=yLUr4wsw,"2018-04-02 21:30:07",msnbc
546,msnbc,"Steve Benen","This Week in God, 4.21.18",http://www.msnbc.com/rachel-maddow-show/week-god-42118,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/campaign_2016_trump.jpeg-5d0da.jpg?itok=sD_fHAK5,"2018-04-21 00:12:20",msnbc
547,msnbc,"Steve Benen","Thursday's Campaign Round-Up, 3.15.18",http://www.msnbc.com/rachel-maddow-show/thursdays-campaign-round-31518,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/maddow_campaignroundup_general.png?itok=q9pFWELg,"2018-03-15 15:41:10",msnbc
548,msnbc,"Steve Benen","Friday's Mini-Report, 4.20.18",http://www.msnbc.com/rachel-maddow-show/fridays-mini-report-42018,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/maddow_theminireport_general.png?itok=yLUr4wsw,"2018-04-20 21:30:13",msnbc
549,msnbc,"Steve Benen","Monday's Mini-Report, 4.9.18",http://www.msnbc.com/rachel-maddow-show/mondays-mini-report-4918,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/maddow_theminireport_general.png?itok=yLUr4wsw,"2018-04-09 21:09:20",msnbc
550,msnbc,"Steve Benen","Republican tax cuts not working out as...",http://www.msnbc.com/rachel-maddow-show/republican-tax-cuts-not-working-out-the-gop-intended,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/2017-05-04t204549z_69373343_hp1ed541loc1z_rtrmadp_3_usa-healthcare-trump.jpg?itok=NFvoJZBw,"2018-03-28 14:41:58",msnbc
551,msnbc,msnbc.com,"NBA News Story - AP Source: Knicks fire coach Jeff Hornacek after 2 seasons",http://scores.nbcsports.msnbc.com/nba/story.asp?i=20180412022034593423608&ref=hea&tm=&src=?src=rss,NULL,"2018-04-12 07:00:00",msnbc
552,msnbc,"Steve Benen","On trade, our former partners are moving on without us",http://www.msnbc.com/rachel-maddow-show/trade-our-former-partners-are-moving-without-us,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/afp_10r9ap.jpg?itok=3McOVmhX,"2018-03-09 14:06:52",msnbc
553,msnbc,http://www.facebook.com/msnbc,"Transcript: Apple CEO with Hayes and Swisher",http://www.msnbc.com/msnbc/read-tim-cooks-interview-chris-hayes-and-kara-swisher,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/article-teasers/nup_182393_0318.jpg?itok=LeX2pfCA,"2018-04-07 01:05:46",msnbc
554,msnbc,"Morning Joe staff","An excerpt from 'Trump/Russia: A Definitive History'",http://www.msnbc.com/morning-joe/excerpt-trumprussia-definitive-history,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/trumprussia_final.jpg?itok=kA2K5Q1m,"2018-05-08 12:35:36",msnbc
555,the-jerusalem-post,"By JTA","Uber suspends Chicago driver accused of kicking out Israeli diplomat",https://www.jpost.com/Diaspora/Uber-suspends-Chicago-driver-accused-of-kicking-out-Israeli-diplomat-553540,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_ControlFaceDetect/422723","2018-05-05 05:11:27",the-jerusalem-post
556,the-jerusalem-post,"By ILANIT CHERNICK","Uber removes driver who kicked out Israeli diplomat in Chicago from app",https://www.jpost.com/Diaspora/Antisemitism/Uber-removes-driver-who-kicked-out-Israeli-diplomat-in-Chicago-from-app-553620,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_Control/263118","2018-05-06 12:41:31",the-jerusalem-post
557,the-economist,NULL,"Violent crime is down in Chicago",https://www.economist.com/news/united-states/21741580-citys-police-department-thinks-predictive-policing-software-has-played-part,https://cdn.static-economist.com/sites/default/files/images/2018/05/articles/main/20180505_usp506.jpg,"2018-05-03 14:49:09",the-economist
558,the-economist,NULL,"America’s antitrust apparatus prepares to act against big tech",https://www.economist.com/news/business/21741173-university-chicago-conclave-experts-debates-how-far-go-americas-antitrust-apparatus,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180428_WBD000_0.jpg,"2018-04-26 14:50:22",the-economist
559,the-economist,NULL,"For how much longer will the Velvet Hammer rule Illinois?",https://www.economist.com/news/united-states/21737533-michael-madigan-was-first-elected-when-nixon-was-president-how-much-longer-will,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180303_USP004_0.jpg,"2018-03-01 15:44:27",the-economist
560,the-economist,NULL,"One of University of Chicago’s largest donors tries to retrieve $100m",https://www.economist.com/news/united-states/21740464-giving-away-fortune-harder-it-looks-one-university-chicagos-largest-donors,https://cdn.static-economist.com/sites/default/files/images/2018/04/articles/main/20180414_usp503.jpg,"2018-04-12 14:54:49",the-economist
561,the-economist,NULL,"In Illinois politics, money talks",https://www.economist.com/news/united-states/21739185-race-governor-could-break-american-record-illinois-politics-money-talks,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180324_USP003_0.jpg,"2018-03-22 15:48:00",the-economist
562,the-economist,NULL,"Insurgents shake up Illinois’s governor race",https://www.economist.com/blogs/democracyinamerica/2018/03/midwestern-mudslinging,https://cdn.static-economist.com/sites/default/files/20180303_USP506.jpg,"2018-03-05 16:54:16",the-economist
563,the-economist,NULL,"In some countries, killer cops are celebrated",https://www.economist.com/news/international/21738349-even-though-they-are-ineffective-some-countries-killer-cops-are-celebrated,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180310_IRP002_0.jpg,"2018-03-08 15:55:01",the-economist
564,the-economist,NULL,"A Democratic face-off in Illinois’s third district",https://www.economist.com/blogs/democracyinamerica/2018/03/chasing-blue-dog,/assets/the-economist-logo.png,"2018-03-19 20:30:42",the-economist
565,the-economist,NULL,"Donald Trump takes a hard turn on immigration",https://www.economist.com/news/united-states/21740005-fox-news-tv-helped-fire-him-up-donald-trump-takes-hard-turn-immigration,https://cdn.static-economist.com/sites/default/files/images/2018/04/articles/main/20180407_usp502.jpg,"2018-04-05 14:51:20",the-economist
566,the-economist,NULL,"The Supreme Court lets Americans lose money in a new way",https://www.economist.com/news/united-states/21742672-decision-might-also-improve-sport-las-vegas-supreme-court-lets-americans-lose,https://cdn.static-economist.com/sites/default/files/images/2018/05/articles/main/20180519_usp001_1.jpg,"2018-05-16 16:17:12",the-economist
567,the-economist,NULL,"The secret life of fish",https://www.economist.com/news/books-and-arts/21741955-helen-scaless-new-book-brings-readers-nose-snout-them-secret-life-fish,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180512_BKP003_0.jpg,"2018-05-10 14:54:54",the-economist
568,the-economist,NULL,"Trump voters were motivated by fear of losing their status",https://www.economist.com/blogs/democracyinamerica/2018/04/left-behind,https://cdn.static-economist.com/sites/default/files/20180428_USP506.jpg,"2018-04-27 15:30:57",the-economist
569,the-economist,NULL,"A plan to put beds on planes",https://www.economist.com/blogs/gulliver/2018/04/come-sleep-me,https://cdn.static-economist.com/sites/default/files/images/2018/04/blogs/gulliver/20180414_blp520_apple_news.jpg,"2018-04-16 11:24:18",the-economist
570,the-economist,NULL,"A year after United's public-relations disaster",https://www.economist.com/blogs/gulliver/2018/04/david-dao-affair,https://cdn.static-economist.com/sites/default/files/images/2018/04/blogs/gulliver/20180414_blp505_apple_news.jpg,"2018-04-12 10:29:36",the-economist
571,the-economist,NULL,"Food deserts may not matter that much",https://www.economist.com/news/united-states/21738426-demand-not-supply-looks-key-healthier-eating-food-deserts-may-not-matter,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180310_USP004_0.jpg,"2018-03-08 15:55:08",the-economist
572,the-economist,NULL,"United Airlines kills another pet",https://www.economist.com/blogs/gulliver/2018/03/it-s-dog-s-life,https://cdn.static-economist.com/sites/default/files/20180317_BLP509.jpg,"2018-03-14 21:44:29",the-economist
573,the-economist,NULL,"The sexual harassment of flight attendants is a massive problem",https://www.economist.com/blogs/gulliver/2018/05/cabincrewtoo,https://cdn.static-economist.com/sites/default/files/20180526_BLP501.jpg,"2018-05-21 16:39:32",the-economist
574,the-economist,NULL,"Business this week - The Economist",https://www.economist.com/the-world-this-week/2018/05/26/business-this-week,/assets/the-economist-logo.png,"2018-05-24 14:49:00",the-economist
575,the-economist,NULL,"Why the Supreme Court changed America’s betting rules",https://www.economist.com/blogs/economist-explains/2018/05/economist-explains-15,https://cdn.static-economist.com/sites/default/files/20180519_BLP522.jpg,"2018-05-18 04:45:12",the-economist
576,the-jerusalem-post,"By JTA","Uber suspends Chicago driver accused of kicking out Israeli diplomat",https://www.jpost.com/Diaspora/Uber-suspends-Chicago-driver-accused-of-kicking-out-Israeli-diplomat-553540,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_ControlFaceDetect/422723","2018-05-05 05:11:27",the-jerusalem-post
577,the-jerusalem-post,"By ILANIT CHERNICK","Uber removes driver who kicked out Israeli diplomat in Chicago from app",https://www.jpost.com/Diaspora/Antisemitism/Uber-removes-driver-who-kicked-out-Israeli-diplomat-in-Chicago-from-app-553620,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_Control/263118","2018-05-06 12:41:31",the-jerusalem-post
578,fortune,Bloomberg,"Kohl’s Decided to Accept Amazon Returns in Its Stores. What Happened Next Could Affect the Future of Retail",http://fortune.com/2018/05/08/kohls-amazon-returns-store-traffic/,https://fortunedotcom.files.wordpress.com/2018/05/kohls.jpg,"2018-05-08 08:42:07",fortune
579,fortune,"Emily Price","Pokémon GO Fest Returns to Chicago This July",http://fortune.com/2018/05/07/pokemon-go-fest-chicago-2018/,https://fortunedotcom.files.wordpress.com/2018/05/gettyimages-821019704.jpg,"2018-05-07 18:54:11",fortune
580,fortune,"Christina Austin","The Best Companies to Work for in Chicago",http://fortune.com/2018/05/22/best-companies-chicago/,https://fortunedotcom.files.wordpress.com/2018/05/chicago-skyline-river-workplaces.jpg,"2018-05-22 11:00:35",fortune
581,fortune,Bloomberg,"A Man in Severe Pain Curls Up on the Floor of a United Flight, But the Airline Won’t Land. Now He’s Suing",http://fortune.com/2018/05/25/united-sick-passenger-lawsuit/,https://fortunedotcom.files.wordpress.com/2018/05/united-plane.jpg,"2018-05-25 09:52:54",fortune
582,fortune,"Sarah Gray","Police Officer Fired After Dragging Passenger From a United Flight Last Year Files Lawsuit",http://fortune.com/2018/04/11/police-officer-fired-after-dragging-passenger-from-a-united-flight-last-year-files-lawsuit/,https://fortunedotcom.files.wordpress.com/2017/08/united-airlines-pilot.jpg,"2018-04-11 23:43:47",fortune
583,fortune,"Ed Frauenheim","This Employee-Owned Consulting Firm Was Just Named One of Chicago’s Best Places to Work",http://fortune.com/2018/05/25/west-monroe-best-workplaces/,https://fortunedotcom.files.wordpress.com/2018/05/gettyimages-673117017.jpg,"2018-05-25 20:01:24",fortune
584,fortune,Bloomberg,"Billionaire Ken Griffin Gives Chicago Police $10 Million to Fight Gun Violence",http://fortune.com/2018/04/11/ken-griffin-chicago-citadel/,https://fortunedotcom.files.wordpress.com/2017/05/530884400.jpg,"2018-04-11 17:14:56",fortune
585,fortune,"Christina Austin","Loyola-Chicago Has the Most Dedicated Fans of the Final Four Teams",http://fortune.com/2018/03/30/2018-final-four-march-madness-support/,https://fortunedotcom.files.wordpress.com/2018/03/gettyimages-937534178.jpg,"2018-03-31 00:34:36",fortune
586,fortune,"Don Reisinger","Apple Announces a Surprise March Press Event—At a Chicago High School",http://fortune.com/2018/03/16/apple-ipad-event-march-27-chicago/,https://fortunedotcom.files.wordpress.com/2017/11/gettyimages-692719308.jpg,"2018-03-16 14:39:02",fortune
587,fortune,"Lucinda Shen","One of the World’s Largest Stock Exchanges Is ‘Deep at Work’ With Bitcoin",http://fortune.com/2018/05/23/bitcoin-german-nyse-nasdaq-futures-stock-exchange/,https://fortunedotcom.files.wordpress.com/2018/05/bitcoin-price-german-deutsche-boerse-futures.jpg,"2018-05-23 22:09:42",fortune
588,fortune,"Chris Morris","Nobody Seems to Want to Host the 2026 World Cup",http://fortune.com/2018/03/16/nobody-seems-to-want-to-host-the-2026-world-cup/,https://fortunedotcom.files.wordpress.com/2018/03/gettyimages-841382852.jpg,"2018-03-16 16:06:32",fortune
589,fortune,"Adam Lashinsky","How the Heartland Could Compete With Silicon Valley",http://fortune.com/2018/04/20/middle-america-manufacturing-silicon-valley/,https://fortunedotcom.files.wordpress.com/2017/08/170809_hi-tech-cities-chicago-illinois.jpg,"2018-04-20 16:18:31",fortune
590,fortune,"Alan Murray, David Meyer","China Pressure, TPP Revival, Postal Service Review: CEO Daily for April 13, 2018",http://fortune.com/2018/04/13/china-tariffs-tpp-postal-service-amazon-ceo-daily-for-april-13-2018/,https://fortunedotcom.files.wordpress.com/2018/04/donald-trump-china-trade-tariffs.jpg,"2018-04-13 11:18:33",fortune
